"编号","日期","类型","热量/kcal","餐品描述","照片"
"9300ea3b","2015-12-07","下午茶","186.5","香蕉，青豆，蚕豆","upload/photo/2015-12-07/bf0dc58fbd5073f6e1ad7d7572ce8f06.jpg"
"940198c4","2015-12-01","早餐","47","杂粮羹","upload/photo/2015-12-01/2b53f6cb4e68d76cbf673076dbf703fe.jpeg"
"940198c4","2015-12-01","午餐","226.5","芝士焗土豆泥","upload/photo/2015-12-01/b162fa66cd716f318d5068e823d6d02a.jpeg"
"940198c4","2015-12-01","晚餐","480","蛋糕","upload/photo/2015-12-01/6c4c33a20fddb26bc7549ac1c1b1a23a.jpeg"
"940198c4","2015-12-02","早餐","282","鸡肉卷，豆浆","upload/photo/2015-12-02/230fc97c7c25ecbf3cf990d5c8374ca8.jpeg"
"940198c4","2015-12-02","午餐","184.5","核桃酥","upload/photo/2015-12-02/d47958776c439b42a337fcd399c5b591.jpeg"
"940198c4","2015-12-02","晚餐","173","全家便当","upload/photo/2015-12-02/2f496dbc0691985699e6506615c91367.jpeg"
"940198c4","2015-12-03","早餐","333","红枣糕＋豆浆","upload/photo/2015-12-03/7dbe18862a281ccd00da29bbe68ec5dc.jpeg"
"940198c4","2015-12-03","午餐","116","燃面","upload/photo/2015-12-03/8eb9c743d253524497817e3482a2e03c.jpeg"
"940198c4","2015-12-03","晚餐","0","减肥，并没有吃。","upload/photo/2015-12-03/9b7fb98092db332d6217becb2926010b.jpeg"
"940198c4","2015-12-04","早餐","261","肉松饼","upload/photo/2015-12-04/8c37932fc5684d26d34476ce772d0b3f.jpeg"
"940198c4","2015-12-04","午餐","173","石锅拌饭。","upload/photo/2015-12-04/28af2a537f84990af863f892dab7286d.jpeg"
"940198c4","2015-12-04","晚餐","282","寿司。","upload/photo/2015-12-04/e2ed631d16c94948175c30018a0aa258.jpeg"
"940198c4","2015-12-05","早餐","288","煎饺＋豆浆","upload/photo/2015-12-05/868746768d1ee238530a85854e00d11c.jpeg"
"940198c4","2015-12-05","午餐","520.5","玉米浓汤","upload/photo/2015-12-05/70b5ff8c60a89f73310982a48c649703.jpeg"
"940198c4","2015-12-05","晚餐","568","肉，不知道全名。","upload/photo/2015-12-05/a2e9dd9202a965376eaa4862a4f9fa2e.jpeg"
"940198c4","2015-12-06","早餐","47","连续几天都在喝杂粮羹。","upload/photo/2015-12-06/dadd968f3bcadd931fab09c430c3eef1.jpeg"
"940198c4","2015-12-06","午餐","684","肉…","upload/photo/2015-12-06/fa21b918d6fed66c9c870930bb0975da.jpeg"
"940198c4","2015-12-06","晚餐","138.5","选餐，奇怪的蔬菜。","upload/photo/2015-12-06/e36290bb27c6b215a6fb0b9a21f0776c.jpeg"
"940198c4","2015-12-07","早餐","227","小笼包","upload/photo/2015-12-07/31b2dbfe17249b3e13a53ba2d8c72b95.jpeg"
"940198c4","2015-12-07","午餐","315.5","干锅鸡？","upload/photo/2015-12-07/d2079263f566420bad65e7a68a6c5e6f.jpeg"
"940198c4","2015-12-07","晚餐","37","胡萝卜！","upload/photo/2015-12-07/6686685e4d5666fec5567c39dee8d647.jpeg"
"940198c4","2015-12-08","早餐","117","杂粮羹…都不用再拍。","upload/photo/2015-12-08/7bdf5df366ad96e5c0d4c689daf6fafe.jpeg"
"940198c4","2015-12-08","午餐","247","鱿鱼圈","upload/photo/2015-12-08/2f811d1d0fac9e583b9768c01a2f0f88.jpeg"
"940198c4","2015-12-08","晚餐","163.5","乌冬面","upload/photo/2015-12-08/3eb2c5fdf605c76fa0feb827dd25d16d.jpeg"
"944528a4","2015-12-01","早餐","228","三明治+豆浆","upload/photo/2015-12-01/d93e032c77878dedc1d5c2fd46b4e628.jpg"
"944528a4","2015-12-01","午餐","282","荤素搭配 ～ 黄瓜+小黄鱼*3+土豆泥","upload/photo/2015-12-01/dd65bbeab65642dae341fdeac9ea12ba.jpg"
"944528a4","2015-12-01","晚餐","366","肉肉肉！五餐的闽南烧肉饭棒棒的！","upload/photo/2015-12-01/df2907cb2274d1e4a44fc80c72fda3a6.jpg"
"944528a4","2015-12-02","早餐","228","二餐 西米露+糍饭糕","upload/photo/2015-12-02/436bfde84b7e56f9cb2d43356681d32a.jpg"
"944528a4","2015-12-02","午餐","322","全家 寿司 14:00才吃的午饭","upload/photo/2015-12-02/b84e696c2853ff3a502387269489e0cc.jpg"
"944528a4","2015-12-02","晚餐","243","全家 咖喱猪排饭","upload/photo/2015-12-02/55a7ccb79f8eb5dae00e44229b5f4414.jpg"
"944528a4","2015-12-03","早餐","264","面包+牛奶","upload/photo/2015-12-03/aa0d5cd80aec71c09dd376f7a087548d.jpg"
"944528a4","2015-12-03","午餐","284","牛肉番茄盖浇饭","upload/photo/2015-12-03/4b32e20438fa97ab18417209f63a2d63.jpg"
"944528a4","2015-12-03","晚餐","366","咖喱鸡块+花菜","upload/photo/2015-12-03/ab0c41757992556db3cd35c7dc3267d2.jpg"
"944528a4","2015-12-04","早餐","234","豆浆+2*烧卖","upload/photo/2015-12-04/b2898ee8970d31898667c17b326147f2.jpg"
"944528a4","2015-12-04","午餐","294","土豆泥+南瓜+鸡肉 没拍照","upload/photo/2015-12-04/a1c9670ce0f10c09e7c926491513aa05.jpg"
"944528a4","2015-12-04","晚餐","391","鱼香肉丝燃面+甜酒酿","upload/photo/2015-12-04/a22588c424e4cf32929d776c7463354c.jpg"
"944528a4","2015-12-05","早餐","190","三角饼+豆浆","upload/photo/2015-12-05/be83bcc7dbee1c51e14a657eca39b0d9.jpg"
"944528a4","2015-12-05","午餐","272","蒙古烤肉饭","upload/photo/2015-12-05/cdcd9c2e65a17c5f12c159a6aa1b4837.jpg"
"944528a4","2015-12-05","晚餐","98","酸菜鱼","upload/photo/2015-12-05/8f812f04f337c08db437ad18dbe4abe3.jpg"
"944528a4","2015-12-06","早餐","0","没吃","upload/photo/2015-12-06/10c8af9916cac8e5fb41eaa88275f634.jpg"
"944528a4","2015-12-06","午餐","220","绿园餐厅龙利鱼铁板饭","upload/photo/2015-12-06/b5c47663594bfd37edbe938468a268cb.jpg"
"944528a4","2015-12-06","晚餐","200","蟹肉棒+肉丸+莴笋","upload/photo/2015-12-06/acc3a9ba8fc2f2241a05d6165cd46bce.jpg"
"944528a4","2015-12-07","早餐","355","三明治+牛奶","upload/photo/2015-12-07/bc353d81fb5e5b7694f1b51dd559c6ee.jpg"
"944528a4","2015-12-07","午餐","382","咖喱饭+猪排 没拍照","upload/photo/2015-12-07/cf1c2a54aa652b308bc6ce5509f1b8bd.jpg"
"944528a4","2015-12-07","晚餐","323","金针菇牛肉铁板烧 没拍照","upload/photo/2015-12-07/45d36c59f0204e3af7449ddcb7d30c04.jpg"
"9446b533","2015-12-01","早餐","89.2","趣多多，芝麻糊","upload/photo/2015-12-01/aec3bade279b433b1863badeec911383.jpg"
"9446b533","2015-12-01","早餐","89.2","刚才没传上去的芝麻糊。。。","upload/photo/2015-12-01/acdf66188e76581ba29611d80bb88ac9.jpg"
"9446b533","2015-12-01","午餐","644.5","土豆鸡块，红烧狮子头，包菜，米饭一两","upload/photo/2015-12-01/bbe36ab885a3b01e54123f598615f2b9.jpg"
"9446b533","2015-12-01","晚餐","163.5","重庆小面","upload/photo/2015-12-01/5b4104f3393883746ab4b05e27297106.jpg"
"9446b533","2015-12-01","夜宵","83","苹果一只中等大小","upload/photo/2015-12-01/4c8fcc90b91353f1ecaecb88d212c88b.jpg"
"9446b533","2015-12-01","夜宵","41","柚子一瓣","upload/photo/2015-12-01/69d0e3bee9798a6fb2529ded49c11907.jpg"
"9446b533","2015-12-02","早餐","94","豆浆，一个肉包，一个鸡蛋","upload/photo/2015-12-02/012f56f809ad14666fd81dd46f425252.jpg"
"9446b533","2015-12-02","午餐","160","一个橙子，一个香蕉","upload/photo/2015-12-02/b1a3a3c2b6d07ef5300aa810a4e1a258.jpg"
"9446b533","2015-12-02","午餐","828","一餐烤鸭饭","upload/photo/2015-12-02/b0d5ae267d585fa8b7d631c52ff56fd8.jpg"
"9446b533","2015-12-02","晚餐","267","六只荠菜肉馅的饺子（当时手机没电了，所以没拍照，，，随便上传一张，还请原谅）","upload/photo/2015-12-02/37f9bc83a269d07b11dc61c9cb74234c.jpg"
"9446b533","2015-12-02","夜宵","55","一个苹果","upload/photo/2015-12-02/d545605256d7282b1650eb6220301f42.jpg"
"9446b533","2015-12-02","夜宵","16.5","50g珍珠梅","upload/photo/2015-12-02/7e2db40e03bdc330e95a1de8b41555ac.jpg"
"9446b533","2015-12-03","早餐","387.4","两袋蚕豆，一根香蕉，一袋芝麻糊","upload/photo/2015-12-03/2c545ec22b00a728504971248f5316da.jpg"
"9446b533","2015-12-03","午餐","432.5","青椒炒肉，玉米粒，青菜，二两米饭","upload/photo/2015-12-03/08209f15c8635099f904fe4199456ec8.jpg"
"9446b533","2015-12-03","晚餐","116","宜宾燃面","upload/photo/2015-12-03/6ac0077bda74231520d536ed53b6cdf3.jpg"
"9446b533","2015-12-03","下午茶","9.9","珍珠梅30g","upload/photo/2015-12-03/6cceedee567adbb1728372c4ffd66067.jpg"
"9446b533","2015-12-03","夜宵","212","开心果20粒，蚕豆一袋（有的已经吃掉了，所以数量可能不够==）","upload/photo/2015-12-03/647ba6af69753a0f50338cf40ac84f81.jpg"
"9446b533","2015-12-04","早餐","296","白糖饼，白粥","upload/photo/2015-12-04/b451801d48484f7e2fd95b20393a6ee0.jpg"
"9446b533","2015-12-04","午餐","828","烤鸭饭","upload/photo/2015-12-04/da9c11206008c88850ba0ffb10b018fa.jpg"
"9446b533","2015-12-04","晚餐","116","燃面","upload/photo/2015-12-04/5627e2e1f65448b654569ae9dd7266fe.jpg"
"9446b533","2015-12-04","下午茶","55","苹果一只","upload/photo/2015-12-04/174473dd30eddc50af426caf2abc889a.jpg"
"9446b533","2015-12-04","夜宵","225.4","蚕豆两袋，橙子一只","upload/photo/2015-12-04/ddf0edc057cb189f7c6a57e345fed664.jpg"
"9446b533","2015-12-05","早餐","267","馄饨20个","upload/photo/2015-12-05/e5e0c7cb542e35387ac07633f3275671.jpg"
"9446b533","2015-12-05","午餐","1344","汉堡一个，章鱼丸5个，奶茶一杯","upload/photo/2015-12-05/6cf7bd3a59615cbc13e7381d1ee6a43d.jpg"
"9446b533","2015-12-05","晚餐","202.2","芝麻糊，香蕉，蚕豆","upload/photo/2015-12-05/6c21e6fb3fc606428cf68986f823c8c8.jpg"
"9446b533","2015-12-05","下午茶","212","开心果20只，蚕豆一袋","upload/photo/2015-12-05/46fae82b185fb359cbd8c0eaa356fb48.jpg"
"9446b533","2015-12-05","夜宵","55","苹果一只","upload/photo/2015-12-05/2510edc434e8c7237347bc61b6cae60c.jpg"
"9446b533","2015-12-06","早餐","0","白糖饼，白粥","upload/photo/2015-12-06/4f60f70e95f3b313dab46ddf6a709ac6.jpg"
"9446b533","2015-12-06","午餐","529","一两饭，蝴蝶蟹肉，西红柿炒蛋（图文无关）","upload/photo/2015-12-06/b6f22023a84128e5b991aeaec98b9565.jpg"
"9446b533","2015-12-06","晚餐","522","方便面（小桶），火腿肠一根，笋片两袋","upload/photo/2015-12-06/b86a789f03a9be8fd1b62fa82dd3f9ce.jpg"
"9446b533","2015-12-06","下午茶","122.8","开心果20粒","upload/photo/2015-12-06/b9b18d2f4d0f60112c0eda861ceb12d3.jpg"
"9446b533","2015-12-06","夜宵","55","苹果","upload/photo/2015-12-06/9933d90b87f279949e4ba18d689337a8.jpg"
"9446b533","2015-12-07","早餐","271","白糖饼，豆浆","upload/photo/2015-12-07/46838e21068022a469978a65b4d6d3d7.jpg"
"9446b533","2015-12-07","午餐","445.2","鸡蛋灌饼，香蕉，竹笋","upload/photo/2015-12-07/e076b2a9c77dbcc527359fa6f5f3fe0b.jpg"
"9446b533","2015-12-07","晚餐","340","好丽友","upload/photo/2015-12-07/00c6b1f2156ad995ac662d8a5047792f.jpg"
"9446b533","2015-12-07","下午茶","286.2","牛板筋，开心果，猕猴桃","upload/photo/2015-12-07/c33b628a53a11e44636ddf7b1d372f0e.jpg"
"9446b533","2015-12-07","夜宵","184.2","开心果30g","upload/photo/2015-12-07/b3b361fd874dadf7de8eb084ff5f0a22.jpg"
"98fd7c7b","2015-12-01","早餐","194.6","吐司，开水","upload/photo/2015-12-01/4d53bc47e289a7d4a1f4ad45ce13c99f.jpg"
"98fd7c7b","2015-12-01","午餐","1273","正常快餐","upload/photo/2015-12-01/b5605f38995e95e61f416100b11c9aff.jpg"
"98fd7c7b","2015-12-01","晚餐","682.5","泡面+豆干","upload/photo/2015-12-01/22812cfc41cd4426f07045bf4b22a0b9.jpg"
"98fd7c7b","2015-12-02","早餐","748.5","豆浆，肉包","upload/photo/2015-12-02/5389927eefb67d793cf12fac921c6442.jpg"
"98fd7c7b","2015-12-02","午餐","537","外卖","upload/photo/2015-12-02/48aadf5983976a9c25ce6266cf49822f.jpg"
"98fd7c7b","2015-12-02","晚餐","548.5","外卖","upload/photo/2015-12-02/f18eb67fa759ef4b5edfecfdcf8e58f7.jpg"
"98fd7c7b","2015-12-03","早餐","520","豆浆，包子","upload/photo/2015-12-03/cedb2ce64ffcdfa953f9ff1c3af25713.jpg"
"98fd7c7b","2015-12-03","午餐","537","外卖","upload/photo/2015-12-03/c52c08367e3ee92d9799bb3acea66619.jpg"
"98fd7c7b","2015-12-03","晚餐","448","鸡排","upload/photo/2015-12-03/42a35aadd241798953d533506d18d4d4.jpg"
"98fd7c7b","2015-12-04","早餐","724","爆炒肉，大盘鸡","upload/photo/2015-12-04/0ad9d8ceb47a149db7cf8acebbc6c502.jpg"
"98fd7c7b","2015-12-04","早餐","520","豆浆","upload/photo/2015-12-04/8a50e30134fa20c5378a182d445c2622.jpg"
"98fd7c7b","2015-12-04","午餐","732","麻辣香锅","upload/photo/2015-12-04/e8967714a2fb8ac6748d9b8ac512eab7.jpg"
"98fd7c7b","2015-12-05","早餐","747","没吃","upload/photo/2015-12-05/044bc89953d90b905e1a829018a96d00.jpg"
"98fd7c7b","2015-12-05","午餐","375","面包","upload/photo/2015-12-05/afeb4ea643b179f337ab515aaedd294c.jpg"
"98fd7c7b","2015-12-05","晚餐","375","面包","upload/photo/2015-12-05/c729a814937be3f53201a89106100a9c.jpg"
"98fd7c7b","2015-12-06","早餐","375","没吃","upload/photo/2015-12-06/44847f0a26460e1384f75af43d06bb0e.jpg"
"98fd7c7b","2015-12-06","午餐","537","外卖","upload/photo/2015-12-06/e66af6f86dc6d9ce9d24b1354e482d7e.jpg"
"98fd7c7b","2015-12-06","晚餐","901","正常快餐","upload/photo/2015-12-06/d3d36691f6cf68c14ae671cd03a21802.jpg"
"98fd7c7b","2015-12-07","早餐","520","包子，豆浆","upload/photo/2015-12-07/7fc9037f33c8bb11ba176f0d8383669a.jpg"
"98fd7c7b","2015-12-07","午餐","481","快餐","upload/photo/2015-12-07/2cd5496bc41ee366bc5af0e49a475df8.jpg"
"98fd7c7b","2015-12-07","晚餐","450","饺子","upload/photo/2015-12-07/17902e7cb9a97225f036f3929ff53272.jpg"
"9a8f1e9e","2015-12-01","早餐","200","夹馍（饼里面夹火腿和鸡蛋饼）","upload/photo/2015-12-01/17d92c73482bdb97d9f977bbf96bfc8f.jpg"
"9a8f1e9e","2015-12-01","午餐","600","照烧鸡柳盖浇饭","upload/photo/2015-12-01/93c1fc7f0c469e23a5bfb2405de9acc5.jpg"
"9a8f1e9e","2015-12-01","晚餐","416","辣子鸡","upload/photo/2015-12-01/af73df64e4adeb4e5819106ee1d77482.jpg"
"9a8f1e9e","2015-12-02","早餐","100","豆浆","upload/photo/2015-12-02/2497bac83291c5bc7ef230f23565f191.jpg"
"9a8f1e9e","2015-12-02","午餐","293","吉姆利德的蛋包饭 、土豆泥 、鸡柳 和 花菜","upload/photo/2015-12-02/01dd8b4a6a880070e635a0bd1da354ca.jpg"
"9a8f1e9e","2015-12-02","晚餐","420","晚上点的外卖，一诺咖啡家的","upload/photo/2015-12-02/df475839743401c515f768ea378f53e5.jpg"
"9a8f1e9e","2015-12-03","早餐","290","面包","upload/photo/2015-12-03/2a4a31164a6292c5421965c832a45bfb.jpg"
"9a8f1e9e","2015-12-03","午餐","500","烤鱼","upload/photo/2015-12-03/b78d1223db0d489a8ea7287ae74f2e1f.jpg"
"9a8f1e9e","2015-12-03","晚餐","375","口水鸡加米饭加汤","upload/photo/2015-12-03/429d8e3c5decc9939c0f490c851cb85f.jpg"
"9a8f1e9e","2015-12-04","早餐","270","自己冲的豆浆+夹馍","upload/photo/2015-12-04/160ba363b62718b3694b0fe9e71d22ea.jpg"
"9a8f1e9e","2015-12-04","午餐","220","西餐厅的套餐（照烧虾+南瓜+芹菜+豆干+汤）","upload/photo/2015-12-04/f45d1c2404b33e2c8e3bba259eb4c734.jpg"
"9a8f1e9e","2015-12-04","晚餐","109","香蕉+补丁","upload/photo/2015-12-04/fd2ea1f95291cebc9ac22f40f76db98e.png"
"9a8f1e9e","2015-12-04","下午茶","309","红豆奶茶","upload/photo/2015-12-04/c678d4ed24b5e75b3c6eecd719a15df6.jpg"
"9a8f1e9e","2015-12-05","早餐","270","夹馍加豆浆","upload/photo/2015-12-05/e2deefc00ba29bf1c447dead5091eabc.jpg"
"9a8f1e9e","2015-12-05","午餐","330","青菜炒火腿加米饭","upload/photo/2015-12-05/fe8b2fd02d69cc6cbefe4d7708ed543e.jpg"
"9a8f1e9e","2015-12-05","晚餐","420","自助餐","upload/photo/2015-12-05/13e6e4da50fa4d72788efaaffd685daf.jpg"
"9a8f1e9e","2015-12-06","早餐","260","鸡蛋包","upload/photo/2015-12-06/b737f6c9e813e18d037f068116559d97.jpg"
"9a8f1e9e","2015-12-06","午餐","410","排骨加汤加米饭","upload/photo/2015-12-06/cd27eb43898abd02068a4e1dd3850eeb.jpg"
"9a8f1e9e","2015-12-06","晚餐","600","西餐厅金盘松子盖饭","upload/photo/2015-12-06/52c8e37a7d0cbfa7dc43fc10b975fcb9.jpg"
"9a8f1e9e","2015-12-07","早餐","240","夹馍加自榨豆浆","upload/photo/2015-12-07/26ccc2eb2739a6bcefad0cc14a432ada.jpg"
"9a8f1e9e","2015-12-07","午餐","560","白菜猪肉馅的水饺","upload/photo/2015-12-07/dfccc615f406b67191a261faa3a8332d.jpg"
"9a8f1e9e","2015-12-07","晚餐","550","牛肉刀削面","upload/photo/2015-12-07/9b9c6d6b278682b91b4a70f15369bc1b.jpg"
"9a98eff0","2015-12-01","早餐","227","酱饼","upload/photo/2015-12-01/cf448a8a9ebd1078c2487f033023dd22.jpg"
"9a98eff0","2015-12-01","午餐","282","一两米饭 100g鱼 100g黄瓜炒腐竹 （忘记拍照）","upload/photo/2015-12-01/27e1e5309243c2a3ea989e29da7b7dc8.jpg"
"9a98eff0","2015-12-01","晚餐","672","二两米饭 鸡肉 西红柿 豆腐 瓦罐汤","upload/photo/2015-12-01/96c270248f2ba968a1e9bb19abe834db.jpg"
"9a98eff0","2015-12-02","早餐","285","两只小笼包，一杯小米粥","upload/photo/2015-12-02/9f7ad5168c389d0e999cda5e1692d080.jpg"
"9a98eff0","2015-12-02","午餐","488","蛋炒饭（约200g饭，一只鸡蛋）","upload/photo/2015-12-02/53b8ad322d83af04aae960cc7a677643.jpg"
"9a98eff0","2015-12-02","晚餐","750","一小碗八宝粥，四只煎饺","upload/photo/2015-12-02/b45260277cadf38f2376894e2871edf6.jpg"
"9a98eff0","2015-12-03","早餐","214","一只饼（直径十五厘米，厚度1.5厘米）一只鸡蛋","upload/photo/2015-12-03/9dd996db2d39af8b8f8f9165cb76dff7.jpg"
"9a98eff0","2015-12-03","午餐","283","100g鸡肉 100g青菜 一两饭","upload/photo/2015-12-03/616327ec3a03b62ff504be547ed06095.jpg"
"9a98eff0","2015-12-03","晚餐","610","100g鸭肉 100g冬瓜 30g猪肉 一两饭","upload/photo/2015-12-03/f0b519747f25fc1203aad9eda5deac0f.jpg"
"9a98eff0","2015-12-03","下午茶","54","一杯牛奶","upload/photo/2015-12-03/88657a69aa05bcbc75aa8a804d43c48e.jpg"
"9a98eff0","2015-12-04","早餐","432","一只香菇菜包，一只鱼香肉丝包，一杯玉米汁","upload/photo/2015-12-04/030add105f1c8237f5e799598e099386.jpg"
"9a98eff0","2015-12-04","午餐","344","老鸭粉丝烩饭（一两饭，100g鸭肉，粉丝豆腐白菜少量）","upload/photo/2015-12-04/3371db4e5655c0f2e8b06bf7dfb08f55.jpg"
"9a98eff0","2015-12-04","晚餐","390","鱼肉，一两饭，青菜，炖蛋","upload/photo/2015-12-04/9b8196a32db92d94a332739f4debbe9c.jpg"
"9a98eff0","2015-12-04","夜宵","51","一根香蕉","upload/photo/2015-12-04/7fa25b1f65a98da830dd51b041e69a06.jpg"
"9a98eff0","2015-12-05","早餐","140","两个小包子，一碗小米粥","upload/photo/2015-12-05/8ab418811e04b1cb9b06c12290672560.jpg"
"9a98eff0","2015-12-05","午餐","250","一只鸭腿，一两饭","upload/photo/2015-12-05/f43befa62b66c7c46a6c5b0590751127.jpg"
"9a98eff0","2015-12-05","晚餐","324","土豆烧鸡块，一两饭","upload/photo/2015-12-05/954d9afbe2e12f0a9b24fe9e5dff02bc.jpg"
"9a98eff0","2015-12-05","夜宵","54","一杯牛奶","upload/photo/2015-12-05/637282c2d061cc944aa2946711457f6b.jpg"
"9a98eff0","2015-12-06","早餐","194","饼，鸡蛋","upload/photo/2015-12-06/bc85cf18a5488c8b210dd35b32a331bf.jpg"
"9a98eff0","2015-12-06","午餐","134","一碗菜饭，一碗蛋花汤。（别人家吃饭，不方便拍照）","upload/photo/2015-12-06/465353a3fbcf8159c09e27a1bd5cce2f.jpg"
"9a98eff0","2015-12-06","晚餐","330","一两饭，三块鹅肉，几块鱿鱼，少量生菜（别人家吃饭，不方便拍照）","upload/photo/2015-12-06/1dd55a3e7e0277852747599753492faa.jpg"
"9a98eff0","2015-12-07","早餐","120","一碗小米粥，两只小包子","upload/photo/2015-12-07/06ede0fb9151b3e6428416cbeb22fc63.jpg"
"9a98eff0","2015-12-07","午餐","312","一两饭。土豆片烧肉片。番茄炒蛋","upload/photo/2015-12-07/afe65bef473c051cf3dfdd47ad764803.jpg"
"9a98eff0","2015-12-07","晚餐","0","无","upload/photo/2015-12-07/fd97e20036f237ff6e659d7c2aba2f29.jpg"
"9a98eff0","2015-12-07","夜宵","53","玉米","upload/photo/2015-12-07/0749cc705c2cee87402a5ff6b7f001fc.jpg"
"9bf543bc","2015-12-01","早餐","783","鸡蛋灌饼","upload/photo/2015-12-01/9e329b925fd766531ae20a0e5fecc9b9.jpg"
"9bf543bc","2015-12-01","午餐","663.5","烤肉饭","upload/photo/2015-12-01/93ade40d56cf4053884f91ad495293ac.jpg"
"9bf543bc","2015-12-01","晚餐","663.5","烤肉饭","upload/photo/2015-12-01/2ba60433d795ca7924e5db23111074d4.jpg"
"9bf543bc","2015-12-02","早餐","522","鸡蛋灌饼","upload/photo/2015-12-02/8d3ad2a7d3badd7b967a672a6e573d34.jpg"
"9bf543bc","2015-12-02","午餐","643","牛肉，莴笋","upload/photo/2015-12-02/994b839b757aef4721a8d0b7b1385e2c.png"
"9bf543bc","2015-12-02","晚餐","670.5","晚上有实验，没什么时间吃饭","upload/photo/2015-12-02/624772d5e49447d5256ea733adeedaf5.jpg"
"9bf543bc","2015-12-03","早餐","68","","upload/photo/2015-12-03/ef76a9ca8524e5f8e315ac42a254d3f6.jpg"
"9bf543bc","2015-12-03","午餐","748","","upload/photo/2015-12-03/83d422ff729e19dfdce3a26835494913.jpg"
"9bf543bc","2015-12-03","晚餐","750","","upload/photo/2015-12-03/40e7d32f77e6e86fe906f48484e4eb46.jpg"
"9bf543bc","2015-12-04","早餐","440","烧麦","upload/photo/2015-12-04/b7995baadaa3b9e6960f9434acc2ed87.png"
"9bf543bc","2015-12-04","午餐","574","石锅拌饭","upload/photo/2015-12-04/3da3355367b1c59f17aa40c68e67fb62.png"
"9bf543bc","2015-12-04","晚餐","670.5","牛肉面","upload/photo/2015-12-04/53cd70b492bd4e21ed8b5585a91dfccb.png"
"9bf543bc","2015-12-05","早餐","0","起来时有事，没吃","upload/photo/2015-12-05/3a92d57d3358d886a07b3af83803d02d.png"
"9bf543bc","2015-12-05","午餐","748","","upload/photo/2015-12-05/8ab7b8665acf3f5fb24b659a2767e414.jpg"
